"SSP_Time","GCM","Year","Pheno"
"SSP5 2050","CNRM-ESM2-1",2027,105.416666666667
"SSP5 2050","CNRM-ESM2-1",2028,112.083333333333
"SSP5 2050","CNRM-ESM2-1",2029,126.333333333333
"SSP5 2050","CNRM-ESM2-1",2030,105.041666666667
"SSP5 2050","CNRM-ESM2-1",2031,108.958333333333
"SSP5 2050","CNRM-ESM2-1",2032,109.125
"SSP5 2050","CNRM-ESM2-1",2033,110.041666666667
"SSP5 2050","CNRM-ESM2-1",2034,111.166666666667
"SSP5 2050","CNRM-ESM2-1",2035,105.833333333333
"SSP5 2050","CNRM-ESM2-1",2036,116.25
"SSP5 2050","CNRM-ESM2-1",2037,89.1666666666667
"SSP5 2050","CNRM-ESM2-1",2038,107.166666666667
"SSP5 2050","CNRM-ESM2-1",2039,97.3333333333333
"SSP5 2050","CNRM-ESM2-1",2040,111.291666666667
"SSP5 2050","CNRM-ESM2-1",2041,104.416666666667
"SSP5 2050","CNRM-ESM2-1",2042,102.166666666667
"SSP5 2050","CNRM-ESM2-1",2043,102.25
"SSP5 2050","CNRM-ESM2-1",2044,117.291666666667
"SSP5 2050","CNRM-ESM2-1",2045,107.041666666667
"SSP5 2050","CNRM-ESM2-1",2046,95.125
"SSP5 2050","CNRM-ESM2-1",2047,114.25
"SSP5 2050","CNRM-ESM2-1",2048,92.3333333333333
"SSP5 2050","CNRM-ESM2-1",2049,100
"SSP5 2050","CNRM-ESM2-1",2050,111.958333333333
"SSP5 2050","CNRM-ESM2-1",2051,100.333333333333
"SSP5 2050","CNRM-ESM2-1",2052,106.291666666667
"SSP5 2050","CNRM-ESM2-1",2053,100.041666666667
"SSP5 2050","CNRM-ESM2-1",2054,105.083333333333
"SSP5 2050","CNRM-ESM2-1",2055,113.166666666667
"SSP5 2050","CNRM-ESM2-1",2056,120.083333333333
"SSP5 2050","CNRM-ESM2-1",2057,106.375
"SSP5 2050","CNRM-ESM2-1",2058,114.833333333333
"SSP5 2050","CNRM-ESM2-1",2059,107.458333333333
"SSP5 2050","CNRM-ESM2-1",2060,113.208333333333
"SSP5 2050","CNRM-ESM2-1",2061,100.333333333333
"SSP5 2050","CNRM-ESM2-1",2062,105.125
"SSP5 2050","CNRM-ESM2-1",2063,113.458333333333
"SSP5 2050","CNRM-ESM2-1",2064,99.0416666666667
"SSP5 2050","CNRM-ESM2-1",2065,124.333333333333
"SSP5 2050","CNRM-ESM2-1",2066,123.083333333333
"SSP5 2050","CNRM-ESM2-1",2067,113
"SSP5 2050","CNRM-ESM2-1",2068,118.291666666667
"SSP5 2050","CNRM-ESM2-1",2069,120.333333333333
"SSP5 2050","CNRM-ESM2-1",2070,102.875
"SSP5 2050","CNRM-ESM2-1",2071,106.416666666667
"SSP5 2050","CNRM-ESM2-1",2072,98.875
"SSP5 2050","CNRM-ESM2-1",2073,110.833333333333
"SSP5 2050","CNRM-ESM2-1",2074,108.291666666667
"SSP5 2050","CNRM-ESM2-1",2075,115
"SSP5 2050","CNRM-ESM2-1",2076,103.333333333333
"SSP5 2050","CNRM-ESM2-1",2077,114.083333333333
"SSP5 2050","CNRM-ESM2-1",2078,96.25
"SSP5 2050","CNRM-ESM2-1",2079,107.083333333333
"SSP5 2050","CNRM-ESM2-1",2080,120.25
"SSP5 2050","CNRM-ESM2-1",2081,118
"SSP5 2050","CNRM-ESM2-1",2082,107.25
"SSP5 2050","CNRM-ESM2-1",2083,95.0833333333333
"SSP5 2050","CNRM-ESM2-1",2084,116.166666666667
"SSP5 2050","CNRM-ESM2-1",2085,99.25
"SSP5 2050","CNRM-ESM2-1",2086,90.1666666666667
"SSP5 2050","CNRM-ESM2-1",2087,94.2916666666667
"SSP5 2050","CNRM-ESM2-1",2088,116.291666666667
"SSP5 2050","CNRM-ESM2-1",2089,113.208333333333
"SSP5 2050","CNRM-ESM2-1",2090,106.291666666667
"SSP5 2050","CNRM-ESM2-1",2091,87.25
"SSP5 2050","CNRM-ESM2-1",2092,103.208333333333
"SSP5 2050","CNRM-ESM2-1",2093,102.333333333333
"SSP5 2050","CNRM-ESM2-1",2094,117.041666666667
"SSP5 2050","CNRM-ESM2-1",2095,93.2916666666667
"SSP5 2050","CNRM-ESM2-1",2096,109.166666666667
"SSP5 2050","CNRM-ESM2-1",2097,93.2916666666667
"SSP5 2050","CNRM-ESM2-1",2098,108.166666666667
"SSP5 2050","CNRM-ESM2-1",2099,115.208333333333
"SSP5 2050","CNRM-ESM2-1",2100,107.083333333333
"SSP5 2050","EC-Earth3-CC",2001,NA
"SSP5 2050","EC-Earth3-CC",2002,102.041666666667
"SSP5 2050","EC-Earth3-CC",2003,106.458333333333
"SSP5 2050","EC-Earth3-CC",2004,111.625
"SSP5 2050","EC-Earth3-CC",2005,115.666666666667
"SSP5 2050","EC-Earth3-CC",2006,108.208333333333
"SSP5 2050","EC-Earth3-CC",2007,111.125
"SSP5 2050","EC-Earth3-CC",2008,111.083333333333
"SSP5 2050","EC-Earth3-CC",2009,109.083333333333
"SSP5 2050","EC-Earth3-CC",2010,108.875
"SSP5 2050","EC-Earth3-CC",2011,119.333333333333
"SSP5 2050","EC-Earth3-CC",2012,96.3333333333333
"SSP5 2050","EC-Earth3-CC",2013,119.083333333333
"SSP5 2050","EC-Earth3-CC",2014,97.9166666666667
"SSP5 2050","EC-Earth3-CC",2015,104.541666666667
"SSP5 2050","EC-Earth3-CC",2016,106.333333333333
"SSP5 2050","EC-Earth3-CC",2017,110.041666666667
"SSP5 2050","EC-Earth3-CC",2018,108.166666666667
"SSP5 2050","EC-Earth3-CC",2019,96.9583333333333
"SSP5 2050","EC-Earth3-CC",2020,121
"SSP5 2050","EC-Earth3-CC",2021,109.291666666667
"SSP5 2050","EC-Earth3-CC",2022,115.291666666667
"SSP5 2050","EC-Earth3-CC",2023,120.25
"SSP5 2050","EC-Earth3-CC",2024,112.625
"SSP5 2050","EC-Earth3-CC",2025,111.333333333333
"SSP5 2050","EC-Earth3-CC",2026,117.083333333333
"SSP5 2050","EC-Earth3-CC",2027,105.5
"SSP5 2050","EC-Earth3-CC",2028,112
"SSP5 2050","EC-Earth3-CC",2029,125.416666666667
"SSP5 2050","EC-Earth3-CC",2030,105.083333333333
"SSP5 2050","EC-Earth3-CC",2031,108.208333333333
"SSP5 2050","EC-Earth3-CC",2032,109.375
"SSP5 2050","EC-Earth3-CC",2033,110.375
"SSP5 2050","EC-Earth3-CC",2034,111.125
"SSP5 2050","EC-Earth3-CC",2035,106.25
"SSP5 2050","EC-Earth3-CC",2036,115.875
"SSP5 2050","EC-Earth3-CC",2037,90.25
"SSP5 2050","EC-Earth3-CC",2038,107.083333333333
"SSP5 2050","EC-Earth3-CC",2039,97.9166666666667
"SSP5 2050","EC-Earth3-CC",2040,111.083333333333
"SSP5 2050","EC-Earth3-CC",2041,104.25
"SSP5 2050","EC-Earth3-CC",2042,102.208333333333
"SSP5 2050","EC-Earth3-CC",2043,108.291666666667
"SSP5 2050","EC-Earth3-CC",2044,117.25
"SSP5 2050","EC-Earth3-CC",2045,107.208333333333
"SSP5 2050","EC-Earth3-CC",2046,97.1666666666667
"SSP5 2050","EC-Earth3-CC",2047,114.458333333333
"SSP5 2050","EC-Earth3-CC",2048,95
"SSP5 2050","EC-Earth3-CC",2049,99.1666666666667
"SSP5 2050","EC-Earth3-CC",2050,111.666666666667
"SSP5 2050","EC-Earth3-CC",2051,100.583333333333
"SSP5 2050","EC-Earth3-CC",2052,106
"SSP5 2050","EC-Earth3-CC",2053,101.041666666667
"SSP5 2050","EC-Earth3-CC",2054,104.083333333333
"SSP5 2050","EC-Earth3-CC",2055,112.416666666667
"SSP5 2050","EC-Earth3-CC",2056,119.041666666667
"SSP5 2050","EC-Earth3-CC",2057,106.333333333333
"SSP5 2050","EC-Earth3-CC",2058,115.166666666667
"SSP5 2050","EC-Earth3-CC",2059,107.041666666667
"SSP5 2050","EC-Earth3-CC",2060,113.291666666667
"SSP5 2050","EC-Earth3-CC",2061,100.291666666667
"SSP5 2050","EC-Earth3-CC",2062,106.416666666667
"SSP5 2050","EC-Earth3-CC",2063,113.125
"SSP5 2050","EC-Earth3-CC",2064,98.375
"SSP5 2050","EC-Earth3-CC",2065,124.083333333333
"SSP5 2050","EC-Earth3-CC",2066,122.083333333333
"SSP5 2050","EC-Earth3-CC",2067,112.333333333333
"SSP5 2050","EC-Earth3-CC",2068,118.208333333333
"SSP5 2050","EC-Earth3-CC",2069,120.083333333333
"SSP5 2050","EC-Earth3-CC",2070,102.958333333333
"SSP5 2050","EC-Earth3-CC",2071,107.125
"SSP5 2050","EC-Earth3-CC",2072,98.875
"SSP5 2050","EC-Earth3-CC",2073,110.375
"SSP5 2050","EC-Earth3-CC",2074,108.041666666667
"SSP5 2050","EC-Earth3-CC",2075,116
"SSP5 2050","EC-Earth3-CC",2076,103.041666666667
"SSP5 2050","EC-Earth3-CC",2077,113.125
"SSP5 2050","EC-Earth3-CC",2078,96.125
"SSP5 2050","EC-Earth3-CC",2079,107.708333333333
"SSP5 2050","EC-Earth3-CC",2080,120
"SSP5 2050","EC-Earth3-CC",2081,117.333333333333
"SSP5 2050","EC-Earth3-CC",2082,108.125
"SSP5 2050","EC-Earth3-CC",2083,96
"SSP5 2050","EC-Earth3-CC",2084,116.166666666667
"SSP5 2050","EC-Earth3-CC",2085,99.1666666666667
"SSP5 2050","EC-Earth3-CC",2086,91.2083333333333
"SSP5 2050","EC-Earth3-CC",2087,96.1666666666667
"SSP5 2050","EC-Earth3-CC",2088,116.958333333333
"SSP5 2050","EC-Earth3-CC",2089,112.5
"SSP5 2050","EC-Earth3-CC",2090,106.333333333333
"SSP5 2050","EC-Earth3-CC",2091,89.125
"SSP5 2050","EC-Earth3-CC",2092,108.25
"SSP5 2050","EC-Earth3-CC",2093,103.125
"SSP5 2050","EC-Earth3-CC",2094,114.083333333333
"SSP5 2050","EC-Earth3-CC",2095,93.0416666666667
"SSP5 2050","EC-Earth3-CC",2096,108.958333333333
"SSP5 2050","EC-Earth3-CC",2097,94.0833333333333
"SSP5 2050","EC-Earth3-CC",2098,108.125
"SSP5 2050","EC-Earth3-CC",2099,115
"SSP5 2050","EC-Earth3-CC",2100,106.458333333333
"SSP5 2050","EC-Earth3-Veg-LR",2001,NA
"SSP5 2050","EC-Earth3-Veg-LR",2002,99.9583333333333
"SSP5 2050","EC-Earth3-Veg-LR",2003,104.291666666667
"SSP5 2050","EC-Earth3-Veg-LR",2004,109.416666666667
"SSP5 2050","EC-Earth3-Veg-LR",2005,114.333333333333
"SSP5 2050","EC-Earth3-Veg-LR",2006,103.875
"SSP5 2050","EC-Earth3-Veg-LR",2007,107.125
"SSP5 2050","EC-Earth3-Veg-LR",2008,108.25
"SSP5 2050","EC-Earth3-Veg-LR",2009,98.125
"SSP5 2050","EC-Earth3-Veg-LR",2010,105
"SSP5 2050","EC-Earth3-Veg-LR",2011,117.041666666667
"SSP5 2050","EC-Earth3-Veg-LR",2012,93.4166666666667
"SSP5 2050","EC-Earth3-Veg-LR",2013,116.375
"SSP5 2050","EC-Earth3-Veg-LR",2014,93.25
"SSP5 2050","EC-Earth3-Veg-LR",2015,101.333333333333
"SSP5 2050","EC-Earth3-Veg-LR",2016,103
"SSP5 2050","EC-Earth3-Veg-LR",2017,106.375
"SSP5 2050","EC-Earth3-Veg-LR",2018,107.208333333333
"SSP5 2050","EC-Earth3-Veg-LR",2019,94.7916666666667
"SSP5 2050","EC-Earth3-Veg-LR",2020,119.625
"SSP5 2050","EC-Earth3-Veg-LR",2021,104.083333333333
"SSP5 2050","EC-Earth3-Veg-LR",2022,112.041666666667
"SSP5 2050","EC-Earth3-Veg-LR",2023,117.208333333333
"SSP5 2050","EC-Earth3-Veg-LR",2024,110.5
"SSP5 2050","EC-Earth3-Veg-LR",2025,109.291666666667
"SSP5 2050","EC-Earth3-Veg-LR",2026,114.75
"SSP5 2050","EC-Earth3-Veg-LR",2027,104.208333333333
"SSP5 2050","EC-Earth3-Veg-LR",2028,110.958333333333
"SSP5 2050","EC-Earth3-Veg-LR",2029,121.291666666667
"SSP5 2050","EC-Earth3-Veg-LR",2030,103.208333333333
"SSP5 2050","EC-Earth3-Veg-LR",2031,105.208333333333
"SSP5 2050","EC-Earth3-Veg-LR",2032,108.458333333333
"SSP5 2050","EC-Earth3-Veg-LR",2033,104
"SSP5 2050","EC-Earth3-Veg-LR",2034,102.25
"SSP5 2050","EC-Earth3-Veg-LR",2035,105.041666666667
"SSP5 2050","EC-Earth3-Veg-LR",2036,113.208333333333
"SSP5 2050","EC-Earth3-Veg-LR",2037,87.125
"SSP5 2050","EC-Earth3-Veg-LR",2038,102.875
"SSP5 2050","EC-Earth3-Veg-LR",2039,94.375
"SSP5 2050","EC-Earth3-Veg-LR",2040,108.125
"SSP5 2050","EC-Earth3-Veg-LR",2041,103.416666666667
"SSP5 2050","EC-Earth3-Veg-LR",2042,88.2916666666667
"SSP5 2050","EC-Earth3-Veg-LR",2043,100.083333333333
"SSP5 2050","EC-Earth3-Veg-LR",2044,114.083333333333
"SSP5 2050","EC-Earth3-Veg-LR",2045,99.2916666666667
"SSP5 2050","EC-Earth3-Veg-LR",2046,93
"SSP5 2050","EC-Earth3-Veg-LR",2047,112.208333333333
"SSP5 2050","EC-Earth3-Veg-LR",2048,91.875
"SSP5 2050","EC-Earth3-Veg-LR",2049,97.2916666666667
"SSP5 2050","EC-Earth3-Veg-LR",2050,109.333333333333
"SSP5 2050","EC-Earth3-Veg-LR",2051,97.3333333333333
"SSP5 2050","EC-Earth3-Veg-LR",2052,103.041666666667
"SSP5 2050","EC-Earth3-Veg-LR",2053,99.0416666666667
"SSP5 2050","EC-Earth3-Veg-LR",2054,101.375
"SSP5 2050","EC-Earth3-Veg-LR",2055,111.125
"SSP5 2050","EC-Earth3-Veg-LR",2056,117.041666666667
"SSP5 2050","EC-Earth3-Veg-LR",2057,99.1666666666667
"SSP5 2050","EC-Earth3-Veg-LR",2058,105.333333333333
"SSP5 2050","EC-Earth3-Veg-LR",2059,103.208333333333
"SSP5 2050","EC-Earth3-Veg-LR",2060,107
"SSP5 2050","EC-Earth3-Veg-LR",2061,97.875
"SSP5 2050","EC-Earth3-Veg-LR",2062,102.291666666667
"SSP5 2050","EC-Earth3-Veg-LR",2063,109.125
"SSP5 2050","EC-Earth3-Veg-LR",2064,95.375
"SSP5 2050","EC-Earth3-Veg-LR",2065,120.375
"SSP5 2050","EC-Earth3-Veg-LR",2066,116.375
"SSP5 2050","EC-Earth3-Veg-LR",2067,111.041666666667
"SSP5 2050","EC-Earth3-Veg-LR",2068,115
"SSP5 2050","EC-Earth3-Veg-LR",2069,117.916666666667
"SSP5 2050","EC-Earth3-Veg-LR",2070,101
"SSP5 2050","EC-Earth3-Veg-LR",2071,101
"SSP5 2050","EC-Earth3-Veg-LR",2072,97.7083333333333
"SSP5 2050","EC-Earth3-Veg-LR",2073,109.333333333333
"SSP5 2050","EC-Earth3-Veg-LR",2074,95.1666666666667
"SSP5 2050","EC-Earth3-Veg-LR",2075,100.25
"SSP5 2050","EC-Earth3-Veg-LR",2076,98.3333333333333
"SSP5 2050","EC-Earth3-Veg-LR",2077,109.916666666667
"SSP5 2050","EC-Earth3-Veg-LR",2078,93.5
"SSP5 2050","EC-Earth3-Veg-LR",2079,105.791666666667
"SSP5 2050","EC-Earth3-Veg-LR",2080,117
"SSP5 2050","EC-Earth3-Veg-LR",2081,116.291666666667
"SSP5 2050","EC-Earth3-Veg-LR",2082,98.9583333333333
"SSP5 2050","EC-Earth3-Veg-LR",2083,92.7916666666667
"SSP5 2050","EC-Earth3-Veg-LR",2084,112.208333333333
"SSP5 2050","EC-Earth3-Veg-LR",2085,94.0416666666667
"SSP5 2050","EC-Earth3-Veg-LR",2086,85.2083333333333
"SSP5 2050","EC-Earth3-Veg-LR",2087,84.2083333333333
"SSP5 2050","EC-Earth3-Veg-LR",2088,113.375
"SSP5 2050","EC-Earth3-Veg-LR",2089,109.291666666667
"SSP5 2050","EC-Earth3-Veg-LR",2090,103.041666666667
"SSP5 2050","EC-Earth3-Veg-LR",2091,83.2083333333333
"SSP5 2050","EC-Earth3-Veg-LR",2092,96.1666666666667
"SSP5 2050","EC-Earth3-Veg-LR",2093,100.875
"SSP5 2050","EC-Earth3-Veg-LR",2094,103.208333333333
"SSP5 2050","EC-Earth3-Veg-LR",2095,90.2083333333333
"SSP5 2050","EC-Earth3-Veg-LR",2096,107.583333333333
"SSP5 2050","EC-Earth3-Veg-LR",2097,91.2916666666667
"SSP5 2050","EC-Earth3-Veg-LR",2098,105
"SSP5 2050","EC-Earth3-Veg-LR",2099,106.375
"SSP5 2050","EC-Earth3-Veg-LR",2100,104.25
"SSP5 2050","FGOALS-g3",2001,NA
"SSP5 2050","FGOALS-g3",2002,86.2916666666667
"SSP5 2050","FGOALS-g3",2003,99
"SSP5 2050","FGOALS-g3",2004,102.125
"SSP5 2050","FGOALS-g3",2005,110.333333333333
"SSP5 2050","FGOALS-g3",2006,99
"SSP5 2050","FGOALS-g3",2007,96.375
"SSP5 2050","FGOALS-g3",2008,99.0416666666667
"SSP5 2050","FGOALS-g3",2009,90.2916666666667
"SSP5 2050","FGOALS-g3",2010,91.2916666666667
"SSP5 2050","FGOALS-g3",2011,108.208333333333
"SSP5 2050","FGOALS-g3",2012,89.375
"SSP5 2050","FGOALS-g3",2013,105.291666666667
"SSP5 2050","FGOALS-g3",2014,87.9583333333333
"SSP5 2050","FGOALS-g3",2015,98.3333333333333
"SSP5 2050","FGOALS-g3",2016,93.125
"SSP5 2050","FGOALS-g3",2017,95.9583333333333
"SSP5 2050","FGOALS-g3",2018,103.916666666667
"SSP5 2050","FGOALS-g3",2019,86.1666666666667
"SSP5 2050","FGOALS-g3",2020,113.125
"SSP5 2050","FGOALS-g3",2021,89
"SSP5 2050","FGOALS-g3",2022,90.2916666666667
"SSP5 2050","FGOALS-g3",2023,110.291666666667
"SSP5 2050","FGOALS-g3",2024,102.083333333333
"SSP5 2050","FGOALS-g3",2025,102.25
"SSP5 2050","FGOALS-g3",2026,111.166666666667
"SSP5 2050","FGOALS-g3",2027,101.208333333333
"SSP5 2050","FGOALS-g3",2028,107.791666666667
"SSP5 2050","FGOALS-g3",2029,115.125
"SSP5 2050","FGOALS-g3",2030,96.0833333333333
"SSP5 2050","FGOALS-g3",2031,95.0833333333333
"SSP5 2050","FGOALS-g3",2032,103.958333333333
"SSP5 2050","FGOALS-g3",2033,90.9583333333333
"SSP5 2050","FGOALS-g3",2034,94.2916666666667
"SSP5 2050","FGOALS-g3",2035,100.291666666667
"SSP5 2050","FGOALS-g3",2036,104.041666666667
"SSP5 2050","FGOALS-g3",2037,83
"SSP5 2050","FGOALS-g3",2038,90
"SSP5 2050","FGOALS-g3",2039,88.1666666666667
"SSP5 2050","FGOALS-g3",2040,100.416666666667
"SSP5 2050","FGOALS-g3",2041,100.208333333333
"SSP5 2050","FGOALS-g3",2042,82.1666666666667
"SSP5 2050","FGOALS-g3",2043,95.125
"SSP5 2050","FGOALS-g3",2044,109.791666666667
"SSP5 2050","FGOALS-g3",2045,90
"SSP5 2050","FGOALS-g3",2046,81
"SSP5 2050","FGOALS-g3",2047,96.0416666666667
"SSP5 2050","FGOALS-g3",2048,87.2083333333333
"SSP5 2050","FGOALS-g3",2049,92.2083333333333
"SSP5 2050","FGOALS-g3",2050,100.041666666667
"SSP5 2050","FGOALS-g3",2051,87.2083333333333
"SSP5 2050","FGOALS-g3",2052,96.1666666666667
"SSP5 2050","FGOALS-g3",2053,91.9166666666667
"SSP5 2050","FGOALS-g3",2054,97.125
"SSP5 2050","FGOALS-g3",2055,107.083333333333
"SSP5 2050","FGOALS-g3",2056,109.125
"SSP5 2050","FGOALS-g3",2057,92.2083333333333
"SSP5 2050","FGOALS-g3",2058,90.3333333333333
"SSP5 2050","FGOALS-g3",2059,97.3333333333333
"SSP5 2050","FGOALS-g3",2060,91.1666666666667
"SSP5 2050","FGOALS-g3",2061,93.375
"SSP5 2050","FGOALS-g3",2062,89.1666666666667
"SSP5 2050","FGOALS-g3",2063,91.5833333333333
"SSP5 2050","FGOALS-g3",2064,92.125
"SSP5 2050","FGOALS-g3",2065,116.875
"SSP5 2050","FGOALS-g3",2066,106.125
"SSP5 2050","FGOALS-g3",2067,107.333333333333
"SSP5 2050","FGOALS-g3",2068,98.0416666666667
"SSP5 2050","FGOALS-g3",2069,111
"SSP5 2050","FGOALS-g3",2070,96.8333333333333
"SSP5 2050","FGOALS-g3",2071,87.125
"SSP5 2050","FGOALS-g3",2072,93.9583333333333
"SSP5 2050","FGOALS-g3",2073,106.833333333333
"SSP5 2050","FGOALS-g3",2074,85.9166666666667
"SSP5 2050","FGOALS-g3",2075,79.1666666666667
"SSP5 2050","FGOALS-g3",2076,90.2083333333333
"SSP5 2050","FGOALS-g3",2077,103.958333333333
"SSP5 2050","FGOALS-g3",2078,89.0416666666667
"SSP5 2050","FGOALS-g3",2079,101.833333333333
"SSP5 2050","FGOALS-g3",2080,108.166666666667
"SSP5 2050","FGOALS-g3",2081,114.208333333333
"SSP5 2050","FGOALS-g3",2082,79.125
"SSP5 2050","FGOALS-g3",2083,87.375
"SSP5 2050","FGOALS-g3",2084,106.875
"SSP5 2050","FGOALS-g3",2085,90.0833333333333
"SSP5 2050","FGOALS-g3",2086,80.25
"SSP5 2050","FGOALS-g3",2087,79.5
"SSP5 2050","FGOALS-g3",2088,104.958333333333
"SSP5 2050","FGOALS-g3",2089,101.125
"SSP5 2050","FGOALS-g3",2090,88.2083333333333
"SSP5 2050","FGOALS-g3",2091,78.375
"SSP5 2050","FGOALS-g3",2092,88.1666666666667
"SSP5 2050","FGOALS-g3",2093,95.3333333333333
"SSP5 2050","FGOALS-g3",2094,97.0416666666667
"SSP5 2050","FGOALS-g3",2095,84.9583333333333
"SSP5 2050","FGOALS-g3",2096,103.083333333333
"SSP5 2050","FGOALS-g3",2097,85.125
"SSP5 2050","FGOALS-g3",2098,94.1666666666667
"SSP5 2050","FGOALS-g3",2099,98.875
"SSP5 2050","FGOALS-g3",2100,93.25
"SSP5 2050","FIO-ESM-2-0",2001,NA
"SSP5 2050","FIO-ESM-2-0",2002,88.0416666666667
"SSP5 2050","FIO-ESM-2-0",2003,99.125
"SSP5 2050","FIO-ESM-2-0",2004,101.291666666667
"SSP5 2050","FIO-ESM-2-0",2005,108.916666666667
"SSP5 2050","FIO-ESM-2-0",2006,99.3333333333333
"SSP5 2050","FIO-ESM-2-0",2007,96.375
"SSP5 2050","FIO-ESM-2-0",2008,100
"SSP5 2050","FIO-ESM-2-0",2009,90.375
"SSP5 2050","FIO-ESM-2-0",2010,92.1666666666667
"SSP5 2050","FIO-ESM-2-0",2011,105.958333333333
"SSP5 2050","FIO-ESM-2-0",2012,90.0416666666667
"SSP5 2050","FIO-ESM-2-0",2013,105.041666666667
"SSP5 2050","FIO-ESM-2-0",2014,87.9166666666667
"SSP5 2050","FIO-ESM-2-0",2015,97.25
"SSP5 2050","FIO-ESM-2-0",2016,94.3333333333333
"SSP5 2050","FIO-ESM-2-0",2017,95.4583333333333
"SSP5 2050","FIO-ESM-2-0",2018,104
"SSP5 2050","FIO-ESM-2-0",2019,88.125
"SSP5 2050","FIO-ESM-2-0",2020,107.083333333333
"SSP5 2050","FIO-ESM-2-0",2021,95.0833333333333
"SSP5 2050","FIO-ESM-2-0",2022,93.125
"SSP5 2050","FIO-ESM-2-0",2023,108
"SSP5 2050","FIO-ESM-2-0",2024,98.25
"SSP5 2050","FIO-ESM-2-0",2025,102.416666666667
"SSP5 2050","FIO-ESM-2-0",2026,108.333333333333
"SSP5 2050","FIO-ESM-2-0",2027,101.625
"SSP5 2050","FIO-ESM-2-0",2028,107.291666666667
"SSP5 2050","FIO-ESM-2-0",2029,112.25
"SSP5 2050","FIO-ESM-2-0",2030,96.25
"SSP5 2050","FIO-ESM-2-0",2031,95.3333333333333
"SSP5 2050","FIO-ESM-2-0",2032,104
"SSP5 2050","FIO-ESM-2-0",2033,91.2083333333333
"SSP5 2050","FIO-ESM-2-0",2034,94.9583333333333
"SSP5 2050","FIO-ESM-2-0",2035,101.375
"SSP5 2050","FIO-ESM-2-0",2036,104.125
"SSP5 2050","FIO-ESM-2-0",2037,83.9166666666667
"SSP5 2050","FIO-ESM-2-0",2038,90.2083333333333
"SSP5 2050","FIO-ESM-2-0",2039,88.0833333333333
"SSP5 2050","FIO-ESM-2-0",2040,100.416666666667
"SSP5 2050","FIO-ESM-2-0",2041,100.708333333333
"SSP5 2050","FIO-ESM-2-0",2042,83.375
"SSP5 2050","FIO-ESM-2-0",2043,96.0416666666667
"SSP5 2050","FIO-ESM-2-0",2044,107.958333333333
"SSP5 2050","FIO-ESM-2-0",2045,90.25
"SSP5 2050","FIO-ESM-2-0",2046,81.3333333333333
"SSP5 2050","FIO-ESM-2-0",2047,101.083333333333
"SSP5 2050","FIO-ESM-2-0",2048,89.1666666666667
"SSP5 2050","FIO-ESM-2-0",2049,92.5
"SSP5 2050","FIO-ESM-2-0",2050,99.25
"SSP5 2050","FIO-ESM-2-0",2051,87.9583333333333
"SSP5 2050","FIO-ESM-2-0",2052,96.1666666666667
"SSP5 2050","FIO-ESM-2-0",2053,95.125
"SSP5 2050","FIO-ESM-2-0",2054,97.0833333333333
"SSP5 2050","FIO-ESM-2-0",2055,106.583333333333
"SSP5 2050","FIO-ESM-2-0",2056,108.416666666667
"SSP5 2050","FIO-ESM-2-0",2057,92.4583333333333
"SSP5 2050","FIO-ESM-2-0",2058,91.2083333333333
"SSP5 2050","FIO-ESM-2-0",2059,98.25
"SSP5 2050","FIO-ESM-2-0",2060,93.2916666666667
"SSP5 2050","FIO-ESM-2-0",2061,93.0833333333333
"SSP5 2050","FIO-ESM-2-0",2062,89.0416666666667
"SSP5 2050","FIO-ESM-2-0",2063,91.9583333333333
"SSP5 2050","FIO-ESM-2-0",2064,92.9166666666667
"SSP5 2050","FIO-ESM-2-0",2065,115.625
"SSP5 2050","FIO-ESM-2-0",2066,104.166666666667
"SSP5 2050","FIO-ESM-2-0",2067,106.166666666667
"SSP5 2050","FIO-ESM-2-0",2068,96.9583333333333
"SSP5 2050","FIO-ESM-2-0",2069,105.083333333333
"SSP5 2050","FIO-ESM-2-0",2070,96.125
"SSP5 2050","FIO-ESM-2-0",2071,86.125
"SSP5 2050","FIO-ESM-2-0",2072,95.2916666666667
"SSP5 2050","FIO-ESM-2-0",2073,105.875
"SSP5 2050","FIO-ESM-2-0",2074,86.1666666666667
"SSP5 2050","FIO-ESM-2-0",2075,74.1666666666667
"SSP5 2050","FIO-ESM-2-0",2076,92.6666666666667
"SSP5 2050","FIO-ESM-2-0",2077,102.083333333333
"SSP5 2050","FIO-ESM-2-0",2078,89.9583333333333
"SSP5 2050","FIO-ESM-2-0",2079,100.25
"SSP5 2050","FIO-ESM-2-0",2080,106.375
"SSP5 2050","FIO-ESM-2-0",2081,112.333333333333
"SSP5 2050","FIO-ESM-2-0",2082,79.125
"SSP5 2050","FIO-ESM-2-0",2083,88.9583333333333
"SSP5 2050","FIO-ESM-2-0",2084,105.333333333333
"SSP5 2050","FIO-ESM-2-0",2085,91.4166666666667
"SSP5 2050","FIO-ESM-2-0",2086,81
"SSP5 2050","FIO-ESM-2-0",2087,80.0416666666667
"SSP5 2050","FIO-ESM-2-0",2088,104.083333333333
"SSP5 2050","FIO-ESM-2-0",2089,99.125
"SSP5 2050","FIO-ESM-2-0",2090,90.125
"SSP5 2050","FIO-ESM-2-0",2091,78.1666666666667
"SSP5 2050","FIO-ESM-2-0",2092,89.2083333333333
"SSP5 2050","FIO-ESM-2-0",2093,96
"SSP5 2050","FIO-ESM-2-0",2094,96.2916666666667
