"SSP_Time","GCM","Year","Frost"
"SSP1 2085","FIO-ESM-2-0",2038,0
"SSP1 2085","FIO-ESM-2-0",2039,2
"SSP1 2085","FIO-ESM-2-0",2040,0
"SSP1 2085","FIO-ESM-2-0",2041,0
"SSP1 2085","FIO-ESM-2-0",2042,0
"SSP1 2085","FIO-ESM-2-0",2043,2
"SSP1 2085","FIO-ESM-2-0",2044,5
"SSP1 2085","FIO-ESM-2-0",2045,17
"SSP1 2085","FIO-ESM-2-0",2046,3
"SSP1 2085","FIO-ESM-2-0",2047,0
"SSP1 2085","FIO-ESM-2-0",2048,7
"SSP1 2085","FIO-ESM-2-0",2049,0
"SSP1 2085","FIO-ESM-2-0",2050,0
"SSP1 2085","FIO-ESM-2-0",2051,9
"SSP1 2085","FIO-ESM-2-0",2052,0
"SSP1 2085","FIO-ESM-2-0",2053,10
"SSP1 2085","FIO-ESM-2-0",2054,4
"SSP1 2085","FIO-ESM-2-0",2055,0
"SSP1 2085","FIO-ESM-2-0",2056,0
"SSP1 2085","FIO-ESM-2-0",2057,10
"SSP1 2085","FIO-ESM-2-0",2058,36
"SSP1 2085","FIO-ESM-2-0",2059,8
"SSP1 2085","FIO-ESM-2-0",2060,7
"SSP1 2085","FIO-ESM-2-0",2061,0
"SSP1 2085","FIO-ESM-2-0",2062,0
"SSP1 2085","FIO-ESM-2-0",2063,12
"SSP1 2085","FIO-ESM-2-0",2064,0
"SSP1 2085","FIO-ESM-2-0",2065,0
"SSP1 2085","FIO-ESM-2-0",2066,17
"SSP1 2085","FIO-ESM-2-0",2067,0
"SSP1 2085","FIO-ESM-2-0",2068,45
"SSP1 2085","FIO-ESM-2-0",2069,0
"SSP1 2085","FIO-ESM-2-0",2070,0
"SSP1 2085","FIO-ESM-2-0",2071,4
"SSP1 2085","FIO-ESM-2-0",2072,0
"SSP1 2085","FIO-ESM-2-0",2073,0
"SSP1 2085","FIO-ESM-2-0",2074,15
"SSP1 2085","FIO-ESM-2-0",2075,40
"SSP1 2085","FIO-ESM-2-0",2076,0
"SSP1 2085","FIO-ESM-2-0",2077,0
"SSP1 2085","FIO-ESM-2-0",2078,0
"SSP1 2085","FIO-ESM-2-0",2079,0
"SSP1 2085","FIO-ESM-2-0",2080,5
"SSP1 2085","FIO-ESM-2-0",2081,0
"SSP1 2085","FIO-ESM-2-0",2082,0
"SSP1 2085","FIO-ESM-2-0",2083,0
"SSP1 2085","FIO-ESM-2-0",2084,0
"SSP1 2085","FIO-ESM-2-0",2085,3
"SSP1 2085","FIO-ESM-2-0",2086,14
"SSP1 2085","FIO-ESM-2-0",2087,0
"SSP1 2085","FIO-ESM-2-0",2088,0
"SSP1 2085","FIO-ESM-2-0",2089,0
"SSP1 2085","FIO-ESM-2-0",2090,12
"SSP1 2085","FIO-ESM-2-0",2091,0
"SSP1 2085","FIO-ESM-2-0",2092,2
"SSP1 2085","FIO-ESM-2-0",2093,0
"SSP1 2085","FIO-ESM-2-0",2094,8
"SSP1 2085","FIO-ESM-2-0",2095,0
"SSP1 2085","FIO-ESM-2-0",2096,0
"SSP1 2085","FIO-ESM-2-0",2097,10
"SSP1 2085","FIO-ESM-2-0",2098,2
"SSP1 2085","FIO-ESM-2-0",2099,4
"SSP1 2085","FIO-ESM-2-0",2100,0
"SSP1 2085","GFDL-ESM4",2002,0
"SSP1 2085","GFDL-ESM4",2003,0
"SSP1 2085","GFDL-ESM4",2004,3
"SSP1 2085","GFDL-ESM4",2005,0
"SSP1 2085","GFDL-ESM4",2006,7
"SSP1 2085","GFDL-ESM4",2007,12
"SSP1 2085","GFDL-ESM4",2008,14
"SSP1 2085","GFDL-ESM4",2009,1
"SSP1 2085","GFDL-ESM4",2010,21
"SSP1 2085","GFDL-ESM4",2011,5
"SSP1 2085","GFDL-ESM4",2012,5
"SSP1 2085","GFDL-ESM4",2013,0
"SSP1 2085","GFDL-ESM4",2014,0
"SSP1 2085","GFDL-ESM4",2015,0
"SSP1 2085","GFDL-ESM4",2016,0
"SSP1 2085","GFDL-ESM4",2017,20
"SSP1 2085","GFDL-ESM4",2018,0
"SSP1 2085","GFDL-ESM4",2019,0
"SSP1 2085","GFDL-ESM4",2020,0
"SSP1 2085","GFDL-ESM4",2021,22
"SSP1 2085","GFDL-ESM4",2022,12
"SSP1 2085","GFDL-ESM4",2023,0
"SSP1 2085","GFDL-ESM4",2024,1
"SSP1 2085","GFDL-ESM4",2025,2
"SSP1 2085","GFDL-ESM4",2026,0
"SSP1 2085","GFDL-ESM4",2027,0
"SSP1 2085","GFDL-ESM4",2028,0
"SSP1 2085","GFDL-ESM4",2029,12
"SSP1 2085","GFDL-ESM4",2030,6
"SSP1 2085","GFDL-ESM4",2031,27
"SSP1 2085","GFDL-ESM4",2032,0
"SSP1 2085","GFDL-ESM4",2033,11
"SSP1 2085","GFDL-ESM4",2034,7
"SSP1 2085","GFDL-ESM4",2035,0
"SSP1 2085","GFDL-ESM4",2036,7
"SSP1 2085","GFDL-ESM4",2037,0
"SSP1 2085","GFDL-ESM4",2038,0
"SSP1 2085","GFDL-ESM4",2039,1
"SSP1 2085","GFDL-ESM4",2040,6
"SSP1 2085","GFDL-ESM4",2041,0
"SSP1 2085","GFDL-ESM4",2042,6
"SSP1 2085","GFDL-ESM4",2043,2
"SSP1 2085","GFDL-ESM4",2044,5
"SSP1 2085","GFDL-ESM4",2045,14
"SSP1 2085","GFDL-ESM4",2046,2
"SSP1 2085","GFDL-ESM4",2047,0
"SSP1 2085","GFDL-ESM4",2048,0
"SSP1 2085","GFDL-ESM4",2049,0
"SSP1 2085","GFDL-ESM4",2050,0
"SSP1 2085","GFDL-ESM4",2051,0
"SSP1 2085","GFDL-ESM4",2052,0
"SSP1 2085","GFDL-ESM4",2053,11
"SSP1 2085","GFDL-ESM4",2054,4
"SSP1 2085","GFDL-ESM4",2055,0
"SSP1 2085","GFDL-ESM4",2056,0
"SSP1 2085","GFDL-ESM4",2057,12
"SSP1 2085","GFDL-ESM4",2058,25
"SSP1 2085","GFDL-ESM4",2059,7
"SSP1 2085","GFDL-ESM4",2060,5
"SSP1 2085","GFDL-ESM4",2061,0
"SSP1 2085","GFDL-ESM4",2062,0
"SSP1 2085","GFDL-ESM4",2063,13
"SSP1 2085","GFDL-ESM4",2064,0
"SSP1 2085","GFDL-ESM4",2065,0
"SSP1 2085","GFDL-ESM4",2066,15
"SSP1 2085","GFDL-ESM4",2067,0
"SSP1 2085","GFDL-ESM4",2068,46
"SSP1 2085","GFDL-ESM4",2069,0
"SSP1 2085","GFDL-ESM4",2070,0
"SSP1 2085","GFDL-ESM4",2071,0
"SSP1 2085","GFDL-ESM4",2072,0
"SSP1 2085","GFDL-ESM4",2073,0
"SSP1 2085","GFDL-ESM4",2074,33
"SSP1 2085","GFDL-ESM4",2075,12
"SSP1 2085","GFDL-ESM4",2076,0
"SSP1 2085","GFDL-ESM4",2077,0
"SSP1 2085","GFDL-ESM4",2078,0
"SSP1 2085","GFDL-ESM4",2079,0
"SSP1 2085","GFDL-ESM4",2080,5
"SSP1 2085","GFDL-ESM4",2081,0
"SSP1 2085","GFDL-ESM4",2082,0
"SSP1 2085","GFDL-ESM4",2083,0
"SSP1 2085","GFDL-ESM4",2084,0
"SSP1 2085","GFDL-ESM4",2085,3
"SSP1 2085","GFDL-ESM4",2086,14
"SSP1 2085","GFDL-ESM4",2087,0
"SSP1 2085","GFDL-ESM4",2088,0
"SSP1 2085","GFDL-ESM4",2089,0
"SSP1 2085","GFDL-ESM4",2090,10
"SSP1 2085","GFDL-ESM4",2091,0
"SSP1 2085","GFDL-ESM4",2092,2
"SSP1 2085","GFDL-ESM4",2093,0
"SSP1 2085","GFDL-ESM4",2094,8
"SSP1 2085","GFDL-ESM4",2095,0
"SSP1 2085","GFDL-ESM4",2096,0
"SSP1 2085","GFDL-ESM4",2097,9
"SSP1 2085","GFDL-ESM4",2098,1
"SSP1 2085","GFDL-ESM4",2099,4
"SSP1 2085","GFDL-ESM4",2100,0
"SSP1 2085","INM-CM4-8",2002,0
"SSP1 2085","INM-CM4-8",2003,0
"SSP1 2085","INM-CM4-8",2004,1
"SSP1 2085","INM-CM4-8",2005,0
"SSP1 2085","INM-CM4-8",2006,4
"SSP1 2085","INM-CM4-8",2007,7
"SSP1 2085","INM-CM4-8",2008,14
"SSP1 2085","INM-CM4-8",2009,0
"SSP1 2085","INM-CM4-8",2010,14
"SSP1 2085","INM-CM4-8",2011,4
"SSP1 2085","INM-CM4-8",2012,5
"SSP1 2085","INM-CM4-8",2013,0
"SSP1 2085","INM-CM4-8",2014,0
"SSP1 2085","INM-CM4-8",2015,0
"SSP1 2085","INM-CM4-8",2016,0
"SSP1 2085","INM-CM4-8",2017,13
"SSP1 2085","INM-CM4-8",2018,0
"SSP1 2085","INM-CM4-8",2019,0
"SSP1 2085","INM-CM4-8",2020,0
"SSP1 2085","INM-CM4-8",2021,2
"SSP1 2085","INM-CM4-8",2022,8
"SSP1 2085","INM-CM4-8",2023,0
"SSP1 2085","INM-CM4-8",2024,0
"SSP1 2085","INM-CM4-8",2025,0
"SSP1 2085","INM-CM4-8",2026,0
"SSP1 2085","INM-CM4-8",2027,0
"SSP1 2085","INM-CM4-8",2028,0
"SSP1 2085","INM-CM4-8",2029,9
"SSP1 2085","INM-CM4-8",2030,4
"SSP1 2085","INM-CM4-8",2031,22
"SSP1 2085","INM-CM4-8",2032,0
"SSP1 2085","INM-CM4-8",2033,9
"SSP1 2085","INM-CM4-8",2034,2
"SSP1 2085","INM-CM4-8",2035,0
"SSP1 2085","INM-CM4-8",2036,3
"SSP1 2085","INM-CM4-8",2037,0
"SSP1 2085","INM-CM4-8",2038,0
"SSP1 2085","INM-CM4-8",2039,0
"SSP1 2085","INM-CM4-8",2040,5
"SSP1 2085","INM-CM4-8",2041,0
"SSP1 2085","INM-CM4-8",2042,15
"SSP1 2085","INM-CM4-8",2043,0
"SSP1 2085","INM-CM4-8",2044,1
"SSP1 2085","INM-CM4-8",2045,13
"SSP1 2085","INM-CM4-8",2046,4
"SSP1 2085","INM-CM4-8",2047,0
"SSP1 2085","INM-CM4-8",2048,8
"SSP1 2085","INM-CM4-8",2049,0
"SSP1 2085","INM-CM4-8",2050,0
"SSP1 2085","INM-CM4-8",2051,0
"SSP1 2085","INM-CM4-8",2052,0
"SSP1 2085","INM-CM4-8",2053,3
"SSP1 2085","INM-CM4-8",2054,3
"SSP1 2085","INM-CM4-8",2055,0
"SSP1 2085","INM-CM4-8",2056,0
"SSP1 2085","INM-CM4-8",2057,10
"SSP1 2085","INM-CM4-8",2058,28
"SSP1 2085","INM-CM4-8",2059,5
"SSP1 2085","INM-CM4-8",2060,5
"SSP1 2085","INM-CM4-8",2061,0
"SSP1 2085","INM-CM4-8",2062,0
"SSP1 2085","INM-CM4-8",2063,5
"SSP1 2085","INM-CM4-8",2064,0
"SSP1 2085","INM-CM4-8",2065,0
"SSP1 2085","INM-CM4-8",2066,12
"SSP1 2085","INM-CM4-8",2067,0
"SSP1 2085","INM-CM4-8",2068,41
"SSP1 2085","INM-CM4-8",2069,0
"SSP1 2085","INM-CM4-8",2070,0
"SSP1 2085","INM-CM4-8",2071,2
"SSP1 2085","INM-CM4-8",2072,0
"SSP1 2085","INM-CM4-8",2073,0
"SSP1 2085","INM-CM4-8",2074,35
"SSP1 2085","INM-CM4-8",2075,8
"SSP1 2085","INM-CM4-8",2076,0
"SSP1 2085","INM-CM4-8",2077,0
"SSP1 2085","INM-CM4-8",2078,0
"SSP1 2085","INM-CM4-8",2079,0
"SSP1 2085","INM-CM4-8",2080,4
"SSP1 2085","INM-CM4-8",2081,0
"SSP1 2085","INM-CM4-8",2082,0
"SSP1 2085","INM-CM4-8",2083,0
"SSP1 2085","INM-CM4-8",2084,0
"SSP1 2085","INM-CM4-8",2085,1
"SSP1 2085","INM-CM4-8",2086,14
"SSP1 2085","INM-CM4-8",2087,0
"SSP1 2085","INM-CM4-8",2088,0
"SSP1 2085","INM-CM4-8",2089,0
"SSP1 2085","INM-CM4-8",2090,7
"SSP1 2085","INM-CM4-8",2091,0
"SSP1 2085","INM-CM4-8",2092,0
"SSP1 2085","INM-CM4-8",2093,0
"SSP1 2085","INM-CM4-8",2094,5
"SSP1 2085","INM-CM4-8",2095,0
"SSP1 2085","INM-CM4-8",2096,0
"SSP1 2085","INM-CM4-8",2097,5
"SSP1 2085","INM-CM4-8",2098,0
"SSP1 2085","INM-CM4-8",2099,2
"SSP1 2085","INM-CM4-8",2100,0
"SSP1 2085","INM-CM5-0",2002,2
"SSP1 2085","INM-CM5-0",2003,0
"SSP1 2085","INM-CM5-0",2004,4
"SSP1 2085","INM-CM5-0",2005,0
"SSP1 2085","INM-CM5-0",2006,18
"SSP1 2085","INM-CM5-0",2007,5
"SSP1 2085","INM-CM5-0",2008,23
"SSP1 2085","INM-CM5-0",2009,2
"SSP1 2085","INM-CM5-0",2010,15
"SSP1 2085","INM-CM5-0",2011,5
"SSP1 2085","INM-CM5-0",2012,0
"SSP1 2085","INM-CM5-0",2013,0
"SSP1 2085","INM-CM5-0",2014,0
"SSP1 2085","INM-CM5-0",2015,0
"SSP1 2085","INM-CM5-0",2016,3
"SSP1 2085","INM-CM5-0",2017,24
"SSP1 2085","INM-CM5-0",2018,0
"SSP1 2085","INM-CM5-0",2019,18
"SSP1 2085","INM-CM5-0",2020,0
"SSP1 2085","INM-CM5-0",2021,36
"SSP1 2085","INM-CM5-0",2022,24
"SSP1 2085","INM-CM5-0",2023,0
"SSP1 2085","INM-CM5-0",2024,8
"SSP1 2085","INM-CM5-0",2025,3
"SSP1 2085","INM-CM5-0",2026,1
"SSP1 2085","INM-CM5-0",2027,0
"SSP1 2085","INM-CM5-0",2028,0
"SSP1 2085","INM-CM5-0",2029,10
"SSP1 2085","INM-CM5-0",2030,7
"SSP1 2085","INM-CM5-0",2031,30
"SSP1 2085","INM-CM5-0",2032,0
"SSP1 2085","INM-CM5-0",2033,14
"SSP1 2085","INM-CM5-0",2034,7
"SSP1 2085","INM-CM5-0",2035,0
"SSP1 2085","INM-CM5-0",2036,13
"SSP1 2085","INM-CM5-0",2037,0
"SSP1 2085","INM-CM5-0",2038,0
"SSP1 2085","INM-CM5-0",2039,2
"SSP1 2085","INM-CM5-0",2040,1
"SSP1 2085","INM-CM5-0",2041,0
"SSP1 2085","INM-CM5-0",2042,0
"SSP1 2085","INM-CM5-0",2043,2
"SSP1 2085","INM-CM5-0",2044,8
"SSP1 2085","INM-CM5-0",2045,18
"SSP1 2085","INM-CM5-0",2046,1
"SSP1 2085","INM-CM5-0",2047,0
"SSP1 2085","INM-CM5-0",2048,15
"SSP1 2085","INM-CM5-0",2049,0
"SSP1 2085","INM-CM5-0",2050,0
"SSP1 2085","INM-CM5-0",2051,18
"SSP1 2085","INM-CM5-0",2052,0
"SSP1 2085","INM-CM5-0",2053,4
"SSP1 2085","INM-CM5-0",2054,4
"SSP1 2085","INM-CM5-0",2055,0
"SSP1 2085","INM-CM5-0",2056,0
"SSP1 2085","INM-CM5-0",2057,11
"SSP1 2085","INM-CM5-0",2058,11
"SSP1 2085","INM-CM5-0",2059,9
"SSP1 2085","INM-CM5-0",2060,22
"SSP1 2085","INM-CM5-0",2061,0
"SSP1 2085","INM-CM5-0",2062,0
"SSP1 2085","INM-CM5-0",2063,16
"SSP1 2085","INM-CM5-0",2064,0
"SSP1 2085","INM-CM5-0",2065,0
"SSP1 2085","INM-CM5-0",2066,18
"SSP1 2085","INM-CM5-0",2067,0
"SSP1 2085","INM-CM5-0",2068,36
"SSP1 2085","INM-CM5-0",2069,0
"SSP1 2085","INM-CM5-0",2070,0
"SSP1 2085","INM-CM5-0",2071,4
"SSP1 2085","INM-CM5-0",2072,0
"SSP1 2085","INM-CM5-0",2073,0
"SSP1 2085","INM-CM5-0",2074,11
"SSP1 2085","INM-CM5-0",2075,0
"SSP1 2085","INM-CM5-0",2076,0
"SSP1 2085","INM-CM5-0",2077,0
"SSP1 2085","INM-CM5-0",2078,0
"SSP1 2085","INM-CM5-0",2079,0
"SSP1 2085","INM-CM5-0",2080,8
"SSP1 2085","INM-CM5-0",2081,0
"SSP1 2085","INM-CM5-0",2082,4
"SSP1 2085","INM-CM5-0",2083,0
"SSP1 2085","INM-CM5-0",2084,0
"SSP1 2085","INM-CM5-0",2085,0
"SSP1 2085","INM-CM5-0",2086,8
"SSP1 2085","INM-CM5-0",2087,4
"SSP1 2085","INM-CM5-0",2088,2
"SSP1 2085","INM-CM5-0",2089,0
"SSP1 2085","INM-CM5-0",2090,9
"SSP1 2085","INM-CM5-0",2091,0
"SSP1 2085","INM-CM5-0",2092,0
"SSP1 2085","INM-CM5-0",2093,0
"SSP1 2085","INM-CM5-0",2094,12
"SSP1 2085","INM-CM5-0",2095,0
"SSP1 2085","INM-CM5-0",2096,0
"SSP1 2085","INM-CM5-0",2097,12
"SSP1 2085","INM-CM5-0",2098,2
"SSP1 2085","INM-CM5-0",2099,5
"SSP1 2085","INM-CM5-0",2100,0
"SSP1 2085","IPSL-CM6A-LR",2002,0
"SSP1 2085","IPSL-CM6A-LR",2003,0
"SSP1 2085","IPSL-CM6A-LR",2004,3
"SSP1 2085","IPSL-CM6A-LR",2005,0
"SSP1 2085","IPSL-CM6A-LR",2006,18
"SSP1 2085","IPSL-CM6A-LR",2007,11
"SSP1 2085","IPSL-CM6A-LR",2008,21
"SSP1 2085","IPSL-CM6A-LR",2009,1
"SSP1 2085","IPSL-CM6A-LR",2010,6
"SSP1 2085","IPSL-CM6A-LR",2011,5
"SSP1 2085","IPSL-CM6A-LR",2012,0
"SSP1 2085","IPSL-CM6A-LR",2013,0
"SSP1 2085","IPSL-CM6A-LR",2014,0
"SSP1 2085","IPSL-CM6A-LR",2015,0
"SSP1 2085","IPSL-CM6A-LR",2016,2
"SSP1 2085","IPSL-CM6A-LR",2017,13
"SSP1 2085","IPSL-CM6A-LR",2018,0
"SSP1 2085","IPSL-CM6A-LR",2019,17
"SSP1 2085","IPSL-CM6A-LR",2020,0
"SSP1 2085","IPSL-CM6A-LR",2021,39
"SSP1 2085","IPSL-CM6A-LR",2022,44
"SSP1 2085","IPSL-CM6A-LR",2023,0
"SSP1 2085","IPSL-CM6A-LR",2024,7
"SSP1 2085","IPSL-CM6A-LR",2025,2
"SSP1 2085","IPSL-CM6A-LR",2026,0
"SSP1 2085","IPSL-CM6A-LR",2027,0
"SSP1 2085","IPSL-CM6A-LR",2028,0
"SSP1 2085","IPSL-CM6A-LR",2029,7
"SSP1 2085","IPSL-CM6A-LR",2030,6
"SSP1 2085","IPSL-CM6A-LR",2031,28
"SSP1 2085","IPSL-CM6A-LR",2032,0
"SSP1 2085","IPSL-CM6A-LR",2033,8
"SSP1 2085","IPSL-CM6A-LR",2034,2
"SSP1 2085","IPSL-CM6A-LR",2035,0
"SSP1 2085","IPSL-CM6A-LR",2036,11
"SSP1 2085","IPSL-CM6A-LR",2037,0
"SSP1 2085","IPSL-CM6A-LR",2038,0
"SSP1 2085","IPSL-CM6A-LR",2039,8
"SSP1 2085","IPSL-CM6A-LR",2040,0
"SSP1 2085","IPSL-CM6A-LR",2041,0
"SSP1 2085","IPSL-CM6A-LR",2042,0
"SSP1 2085","IPSL-CM6A-LR",2043,1
"SSP1 2085","IPSL-CM6A-LR",2044,7
"SSP1 2085","IPSL-CM6A-LR",2045,2
"SSP1 2085","IPSL-CM6A-LR",2046,0
"SSP1 2085","IPSL-CM6A-LR",2047,0
"SSP1 2085","IPSL-CM6A-LR",2048,15
"SSP1 2085","IPSL-CM6A-LR",2049,0
"SSP1 2085","IPSL-CM6A-LR",2050,0
"SSP1 2085","IPSL-CM6A-LR",2051,28
"SSP1 2085","IPSL-CM6A-LR",2052,0
"SSP1 2085","IPSL-CM6A-LR",2053,4
"SSP1 2085","IPSL-CM6A-LR",2054,4
"SSP1 2085","IPSL-CM6A-LR",2055,0
"SSP1 2085","IPSL-CM6A-LR",2056,0
"SSP1 2085","IPSL-CM6A-LR",2057,5
"SSP1 2085","IPSL-CM6A-LR",2058,1
"SSP1 2085","IPSL-CM6A-LR",2059,7
"SSP1 2085","IPSL-CM6A-LR",2060,22
"SSP1 2085","IPSL-CM6A-LR",2061,0
"SSP1 2085","IPSL-CM6A-LR",2062,0
"SSP1 2085","IPSL-CM6A-LR",2063,8
"SSP1 2085","IPSL-CM6A-LR",2064,0
"SSP1 2085","IPSL-CM6A-LR",2065,0
"SSP1 2085","IPSL-CM6A-LR",2066,16
"SSP1 2085","IPSL-CM6A-LR",2067,0
"SSP1 2085","IPSL-CM6A-LR",2068,27
"SSP1 2085","IPSL-CM6A-LR",2069,0
"SSP1 2085","IPSL-CM6A-LR",2070,0
"SSP1 2085","IPSL-CM6A-LR",2071,23
"SSP1 2085","IPSL-CM6A-LR",2072,0
"SSP1 2085","IPSL-CM6A-LR",2073,0
"SSP1 2085","IPSL-CM6A-LR",2074,7
"SSP1 2085","IPSL-CM6A-LR",2075,0
"SSP1 2085","IPSL-CM6A-LR",2076,0
"SSP1 2085","IPSL-CM6A-LR",2077,0
"SSP1 2085","IPSL-CM6A-LR",2078,0
"SSP1 2085","IPSL-CM6A-LR",2079,0
"SSP1 2085","IPSL-CM6A-LR",2080,0
"SSP1 2085","IPSL-CM6A-LR",2081,0
"SSP1 2085","IPSL-CM6A-LR",2082,3
"SSP1 2085","IPSL-CM6A-LR",2083,0
"SSP1 2085","IPSL-CM6A-LR",2084,7
"SSP1 2085","IPSL-CM6A-LR",2085,2
"SSP1 2085","IPSL-CM6A-LR",2086,0
"SSP1 2085","IPSL-CM6A-LR",2087,3
"SSP1 2085","IPSL-CM6A-LR",2088,0
"SSP1 2085","IPSL-CM6A-LR",2089,0
"SSP1 2085","IPSL-CM6A-LR",2090,1
"SSP1 2085","IPSL-CM6A-LR",2091,0
"SSP1 2085","IPSL-CM6A-LR",2092,7
"SSP1 2085","IPSL-CM6A-LR",2093,0
"SSP1 2085","IPSL-CM6A-LR",2094,10
"SSP1 2085","IPSL-CM6A-LR",2095,0
"SSP1 2085","IPSL-CM6A-LR",2096,0
"SSP1 2085","IPSL-CM6A-LR",2097,9
"SSP1 2085","IPSL-CM6A-LR",2098,1
"SSP1 2085","IPSL-CM6A-LR",2099,0
"SSP1 2085","IPSL-CM6A-LR",2100,0
"SSP1 2085","MIROC6",2002,2
"SSP1 2085","MIROC6",2003,0
"SSP1 2085","MIROC6",2004,4
"SSP1 2085","MIROC6",2005,0
"SSP1 2085","MIROC6",2006,18
"SSP1 2085","MIROC6",2007,5
"SSP1 2085","MIROC6",2008,23
"SSP1 2085","MIROC6",2009,2
"SSP1 2085","MIROC6",2010,23
"SSP1 2085","MIROC6",2011,5
"SSP1 2085","MIROC6",2012,0
"SSP1 2085","MIROC6",2013,1
"SSP1 2085","MIROC6",2014,0
"SSP1 2085","MIROC6",2015,0
"SSP1 2085","MIROC6",2016,3
"SSP1 2085","MIROC6",2017,23
"SSP1 2085","MIROC6",2018,0
"SSP1 2085","MIROC6",2019,7
"SSP1 2085","MIROC6",2020,0
"SSP1 2085","MIROC6",2021,35
"SSP1 2085","MIROC6",2022,26
"SSP1 2085","MIROC6",2023,0
"SSP1 2085","MIROC6",2024,8
"SSP1 2085","MIROC6",2025,3
"SSP1 2085","MIROC6",2026,1
"SSP1 2085","MIROC6",2027,0
"SSP1 2085","MIROC6",2028,0
"SSP1 2085","MIROC6",2029,6
"SSP1 2085","MIROC6",2030,8
"SSP1 2085","MIROC6",2031,30
"SSP1 2085","MIROC6",2032,0
"SSP1 2085","MIROC6",2033,13
"SSP1 2085","MIROC6",2034,7
"SSP1 2085","MIROC6",2035,0
"SSP1 2085","MIROC6",2036,12
"SSP1 2085","MIROC6",2037,0
"SSP1 2085","MIROC6",2038,0
"SSP1 2085","MIROC6",2039,2
"SSP1 2085","MIROC6",2040,1
"SSP1 2085","MIROC6",2041,0
"SSP1 2085","MIROC6",2042,0
"SSP1 2085","MIROC6",2043,3
"SSP1 2085","MIROC6",2044,8
"SSP1 2085","MIROC6",2045,18
"SSP1 2085","MIROC6",2046,5
"SSP1 2085","MIROC6",2047,0
"SSP1 2085","MIROC6",2048,15
"SSP1 2085","MIROC6",2049,0
"SSP1 2085","MIROC6",2050,0
"SSP1 2085","MIROC6",2051,15
"SSP1 2085","MIROC6",2052,0
"SSP1 2085","MIROC6",2053,4
"SSP1 2085","MIROC6",2054,5
"SSP1 2085","MIROC6",2055,0
"SSP1 2085","MIROC6",2056,1
"SSP1 2085","MIROC6",2057,11
"SSP1 2085","MIROC6",2058,19
"SSP1 2085","MIROC6",2059,9
"SSP1 2085","MIROC6",2060,28
"SSP1 2085","MIROC6",2061,0
"SSP1 2085","MIROC6",2062,0
"SSP1 2085","MIROC6",2063,15
"SSP1 2085","MIROC6",2064,0
"SSP1 2085","MIROC6",2065,0
"SSP1 2085","MIROC6",2066,17
"SSP1 2085","MIROC6",2067,0
"SSP1 2085","MIROC6",2068,42
"SSP1 2085","MIROC6",2069,0
"SSP1 2085","MIROC6",2070,0
"SSP1 2085","MIROC6",2071,4
"SSP1 2085","MIROC6",2072,0
"SSP1 2085","MIROC6",2073,0
"SSP1 2085","MIROC6",2074,18
"SSP1 2085","MIROC6",2075,49
"SSP1 2085","MIROC6",2076,0
"SSP1 2085","MIROC6",2077,4
"SSP1 2085","MIROC6",2078,0
"SSP1 2085","MIROC6",2079,0
"SSP1 2085","MIROC6",2080,0
"SSP1 2085","MIROC6",2081,0
"SSP1 2085","MIROC6",2082,1
"SSP1 2085","MIROC6",2083,0
"SSP1 2085","MIROC6",2084,0
"SSP1 2085","MIROC6",2085,0
"SSP1 2085","MIROC6",2086,7
"SSP1 2085","MIROC6",2087,4
"SSP1 2085","MIROC6",2088,1
"SSP1 2085","MIROC6",2089,0
"SSP1 2085","MIROC6",2090,9
"SSP1 2085","MIROC6",2091,0
"SSP1 2085","MIROC6",2092,2
"SSP1 2085","MIROC6",2093,0
"SSP1 2085","MIROC6",2094,8
"SSP1 2085","MIROC6",2095,0
"SSP1 2085","MIROC6",2096,0
"SSP1 2085","MIROC6",2097,10
"SSP1 2085","MIROC6",2098,2
"SSP1 2085","MIROC6",2099,4
"SSP1 2085","MIROC6",2100,0
"SSP1 2085","MPI-ESM1-2-LR",2002,0
"SSP1 2085","MPI-ESM1-2-LR",2003,0
"SSP1 2085","MPI-ESM1-2-LR",2004,4
"SSP1 2085","MPI-ESM1-2-LR",2005,0
"SSP1 2085","MPI-ESM1-2-LR",2006,6
"SSP1 2085","MPI-ESM1-2-LR",2007,14
"SSP1 2085","MPI-ESM1-2-LR",2008,18
"SSP1 2085","MPI-ESM1-2-LR",2009,6
"SSP1 2085","MPI-ESM1-2-LR",2010,20
"SSP1 2085","MPI-ESM1-2-LR",2011,5
"SSP1 2085","MPI-ESM1-2-LR",2012,6
"SSP1 2085","MPI-ESM1-2-LR",2013,0
"SSP1 2085","MPI-ESM1-2-LR",2014,0
"SSP1 2085","MPI-ESM1-2-LR",2015,0
"SSP1 2085","MPI-ESM1-2-LR",2016,0
"SSP1 2085","MPI-ESM1-2-LR",2017,18
"SSP1 2085","MPI-ESM1-2-LR",2018,0
"SSP1 2085","MPI-ESM1-2-LR",2019,0
"SSP1 2085","MPI-ESM1-2-LR",2020,0
"SSP1 2085","MPI-ESM1-2-LR",2021,8
"SSP1 2085","MPI-ESM1-2-LR",2022,14
"SSP1 2085","MPI-ESM1-2-LR",2023,0
"SSP1 2085","MPI-ESM1-2-LR",2024,1
"SSP1 2085","MPI-ESM1-2-LR",2025,3
"SSP1 2085","MPI-ESM1-2-LR",2026,0
"SSP1 2085","MPI-ESM1-2-LR",2027,0
"SSP1 2085","MPI-ESM1-2-LR",2028,0
